ANO;IBGE;VENDAS;VENDAS_CORRECAO;MUNICIPIO;UF;REGIAO
1993;5205107;923680;923680;CATALAO;GO;CENTRO-OESTE
1993;4122100;1000;1000;RIO BOM;PR;SUL
1993;4218302;1400;1400;TRES BARRAS;SC;SUL
1993;5005701;186770;186770;NAVIRAI;MS;CENTRO-OESTE
1993;3535401;216370;216370;PANORAMA;SP;SUDESTE
1993;3557200;66440;66440;CHAVANTES;SP;SUDESTE
1993;4112954;20000;20000;JURANDA;PR;SUL
1993;4120507;42880;42880;PRIMEIRO DE MAIO;PR;SUL
1993;4123301;1600;1600;SANTA CRUZ DE MONTE CASTELO;PR;SUL
1993;4124600;1400;1400;SAO CARLOS DO IVAI;PR;SUL
1993;4206703;48770;48770;HERVAL D'OESTE;SC;SUL
1993;4210506;30000;30000;MARAVILHA;SC;SUL
1993;5001102;77950;77950;AQUIDAUANA;MS;CENTRO-OESTE
1993;2308304;50150;50150;MILAGRES;CE;NORDESTE
1993;2201704;166830;166830;BERTOLINIA;PI;NORDESTE
1993;2805707;39440;39440;PROPRIA;SE;NORDESTE
1993;2211203;372280;372280;URUCUI;PI;NORDESTE
1993;2200406;42590;42590;ALTOS;PI;NORDESTE
1993;2707705;500370;500370;RIO LARGO;AL;NORDESTE
1993;3170403;37260;37260;UNAI;MG;SUDESTE
1993;1600303;124760;124760;MACAPA;AP;NORTE
1993;2408001;36420;36420;*;RN;NORDESTE
1993;1200402;262452;262452;RIO BRANCO;AC;NORTE
1993;3526801;612815;612815;LENCOIS PAULISTA;SP;SUDESTE
1993;3528006;564510;564510;MACATUBA;SP;SUDESTE
1993;3548805;42170;42170;SAO CAETANO DO SUL;SP;SUDESTE
1993;4303504;240920;240920;CAMAQUA;RS;SUL
1993;4304209;35130;35130;CANDELARIA;RS;SUL
1993;2400502;329590;329590;ALEXANDRIA;RN;NORDESTE
1993;2311402;268550;268550;QUIXERAMOBIM;CE;NORDESTE
1993;3302202;316470;316470;ITAPERUNA;RJ;SUDESTE
1993;3511502;29160;29160;CERQUILHO;SP;SUDESTE
1993;3536700;510920;510920;PEDERNEIRAS;SP;SUDESTE
1993;3537102;77730;77730;PEDREIRA;SP;SUDESTE
1993;4315707;80230;80230;RIO PARDO;RS;SUL
1993;4321707;104110;104110;TRES COROAS;RS;SUL
1993;1502204;1862670;1862670;CAPANEMA;PA;NORTE
1993;1503502;55300;55300;IRITUIA;PA;NORTE
1993;3301907;874300;874300;ITABORAI;RJ;SUDESTE
1993;1100076;91265;91265;COLORADO DO OESTE;RO;NORTE
1993;5102804;754940;754940;CANARANA;MT;CENTRO-OESTE
1993;3146006;121320;121320;OURO FINO;MG;SUDESTE
1993;3504506;178440;178440;AVARE;SP;SUDESTE
1993;3506304;18000;18000;BERNARDINO DE CAMPOS;SP;SUDESTE
1993;3513602;16260;16260;CUNHA;SP;SUDESTE
1993;3518400;293390;293390;GUARATINGUETA;SP;SUDESTE
1993;5006902;1477325;1477325;PORTO MURTINHO;MS;CENTRO-OESTE
1993;5102502;25810;25810;CACERES;MT;CENTRO-OESTE
1993;3555607;99300;99300;UCHOA;SP;SUDESTE
1993;5210100;462405;462405;IPAMERI;GO;CENTRO-OESTE
1993;5213053;328300;328300;MIMOSO DE GOIAS;GO;CENTRO-OESTE
1993;5220106;763945;763945;SAO LUIS DE MONTES BELOS;GO;CENTRO-OESTE
1993;5221706;280655;280655;URUANA;GO;CENTRO-OESTE
1993;3145603;37745;37745;OLIVEIRA;MG;SUDESTE
1993;3502503;352390;352390;APARECIDA;SP;SUDESTE
1993;3511600;23350;23350;CESARIO LANGE;SP;SUDESTE
1993;3513106;492380;492380;CRAVINHOS;SP;SUDESTE
1993;3547302;956170;956170;SANTANA DE PARNAIBA;SP;SUDESTE
1993;4212606;578500;578500;PERITIBA;SC;SUL
1993;4317300;131930;131930;SANTA VITORIA DO PALMAR;RS;SUL
1993;4317602;444634;444634;SANTO ANTONIO DA PATRULHA;RS;SUL
1993;5205000;426170;426170;CARMO DO RIO VERDE;GO;CENTRO-OESTE
1993;5207800;307040;307040;FIRMINOPOLIS;GO;CENTRO-OESTE
1993;5208602;367470;367470;GOIANESIA;GO;CENTRO-OESTE
1993;5217407;99160;99160;PIRES DO RIO;GO;CENTRO-OESTE
1993;5218900;235480;235480;RUBIATABA;GO;CENTRO-OESTE
1993;5221404;244135;244135;TRINDADE;GO;CENTRO-OESTE
1993;1200500;199800;199800;SENA MADUREIRA;AC;NORTE
1993;3137805;37960;37960;LAMBARI;MG;SUDESTE
1993;3140709;6240;6240;MATEUS LEME;MG;SUDESTE
1993;3544109;3000;3000;RIO GRANDE DA SERRA;SP;SUDESTE
1993;4308603;35930;35930;GARIBALDI;RS;SUL
1993;3525805;24940;24940;JULIO MESQUITA;SP;SUDESTE
1993;3551504;90720;90720;SERRANA;SP;SUDESTE
1993;3517403;25420;25420;GUAIRA;SP;SUDESTE
1993;3540600;46740;46740;PORTO FELIZ;SP;SUDESTE
1993;5007950;101210;101210;TACURU;MS;CENTRO-OESTE
1993;5210003;201915;201915;INHUMAS;GO;CENTRO-OESTE
1993;3519503;46800;46800;IBIRAREMA;SP;SUDESTE
1993;3538109;46880;46880;PINDORAMA;SP;SUDESTE
1993;4126639;22240;22240;*;PR;SUDESTE
1993;4128109;83990;83990;UMUARAMA;PR;SUL
1993;4304705;126510;126510;CARAZINHO;RS;SUL
1993;5005809;20000;20000;NIOAQUE;MS;CENTRO-OESTE
1993;4123409;3600;3600;SANTA FE;PR;SUL
1993;5001005;118920;118920;APARECIDA DO TABOADO;MS;CENTRO-OESTE
1993;5003300;49750;49750;COXIM;MS;CENTRO-OESTE
1993;3542807;1200;1200;RIBEIRA;SP;SUDESTE
1993;4100808;4000;4000;ALVORADA DO SUL;PR;SUL
1993;4103408;200;200;CAFEARA;PR;SUL
1993;4105702;60000;60000;CLEVELANDIA;PR;SUL
1993;4111109;2000;2000;ITAMBE;PR;SUL
1993;4112105;4910;4910;JANDAIA DO SUL;PR;SUL
1993;4112504;3300;3300;JARDIM ALEGRE;PR;SUL
1993;4116100;10000;10000;MOREIRA SALES;PR;SUL
1993;4122208;6710;6710;RIO BRANCO DO SUL;PR;SUL
1993;4202600;22750;22750;BOM RETIRO;SC;SUL
1993;4204000;48460;48460;CATANDUVAS;SC;SUL
1993;4208404;53720;53720;ITAPIRANGA;SC;SUL
1993;4214803;50000;50000;RIO DO SUL;SC;SUL
1993;4219503;12000;12000;XANXERE;SC;SUL
1993;5006309;36210;36210;PARANAIBA;MS;CENTRO-OESTE
1993;2303701;4500;4500;CAUCAIA;CE;NORDESTE
1993;2400901;139250;139250;ANTONIO MARTINS;RN;NORDESTE
1993;2401100;6190;6190;AREIA BRANCA;RN;NORDESTE
1993;2925508;23030;23030;PRADO;BA;NORDESTE
1993;2512106;966610;966610;POMBAL;PB;NORDESTE
1993;2405808;47080;47080;*;RN;NORDESTE
1993;2500000;25010;25010;*;PB;NORDESTE
1993;2105403;50280;50280;ITAPECURU MIRIM;MA;NORDESTE
1993;2306107;27020;27020;IRAUCUBA;CE;NORDESTE
1993;2103001;321420;321420;CAXIAS;MA;NORDESTE
1993;4306805;52670;52670;ENCANTADO;RS;SUL
1993;4307100;362040;362040;HERVAL;RS;SUL
1993;4308000;189370;189370;FAXINAL DO SOTURNO;RS;SUL
1993;4308409;227800;227800;FORMIGUEIRO;RS;SUL
1993;4308808;184975;184975;GENERAL CAMARA;RS;SUL
1993;3105601;248900;248900;BARBACENA;MG;SUDESTE
1993;3111407;100400;100400;CAMPO FLORIDO;MG;SUDESTE
1993;3149307;15240;15240;PEDRO LEOPOLDO;MG;SUDESTE
1993;3165108;95660;95660;SAO TOMAS DE AQUINO;MG;SUDESTE
1993;3303900;201560;201560;PETROPOLIS;RJ;SUDESTE
1993;3500306;87145;87145;AGUAI;SP;SUDESTE
1993;3502708;13500;13500;APIAI;SP;SUDESTE
1993;3502902;108980;108980;ARACOIABA DA SERRA;SP;SUDESTE
1993;3505901;246930;246930;BATATAIS;SP;SUDESTE
1993;3508706;21150;21150;CACONDE;SP;SUDESTE
1993;3549100;111325;111325;SAO JOAO DA BOA VISTA;SP;SUDESTE
1993;3553701;47820;47820;TAQUARITINGA;SP;SUDESTE
1993;4104900;20220;20220;CASTRO;PR;SUL
1993;4305205;28670;28670;CERRO LARGO;RS;SUL
1993;4319907;259840;259840;SAPIRANGA;RS;SUL
1993;2901200;49000;49000;ANAGE;BA;NORDESTE
1993;3104907;3200;3200;BAEPENDI;MG;SUDESTE
1993;2906708;1438500;1438500;CANDIDO SALES;BA;NORDESTE
1993;2901609;121140;121140;ANTAS;BA;NORDESTE
1993;2910691;216190;216190;EUNAPOLIS;BA;NORDESTE
1993;2913208;203220;203220;IBOTIRAMA;BA;NORDESTE
1993;5210305;770000;770000;ISRAELANDIA;GO;CENTRO-OESTE
1993;1100009;550350;550350;*;RO;NORTE
1993;3514005;46800;46800;DOBRADA;SP;SUDESTE
1993;1100181;292987;292987;PIMENTA BUENO;RO;NORTE
1993;3101606;71000;71000;ALFENAS;MG;SUDESTE
1993;3167100;13560;13560;SERRO;MG;SUDESTE
1993;3503801;1600;1600;ARTUR NOGUEIRA;SP;SUDESTE
1993;3507106;12220;12220;BOM JESUS DOS PERDOES;SP;SUDESTE
1993;3509702;2560;2560;CAMPOS DO JORDAO;SP;SUDESTE
1993;3512800;62150;62150;COSMOPOLIS;SP;SUDESTE
1993;3522105;33900;33900;ITANHAEM;SP;SUDESTE
1993;3530302;400;400;MIRASSOL;SP;SUDESTE
1993;3532402;1000;1000;NAZARE PAULISTA;SP;SUDESTE
1993;3548007;2000;2000;SANTO ANTONIO DE POSSE;SP;SUDESTE
1993;3550702;6800;6800;SAO SEBASTIAO;SP;SUDESTE
1993;3551601;45525;45525;SERRA NEGRA;SP;SUDESTE
1993;5101700;51460;51460;BARRA DO BUGRES;MT;CENTRO-OESTE
1993;5103908;50700;50700;GENERAL CARNEIRO;MT;CENTRO-OESTE
1993;5108411;104775;104775;PRIMAVERA DO LESTE;MT;CENTRO-OESTE
1993;3501302;72370;72370;ALVARES MACHADO;SP;SUDESTE
1993;3536300;24940;24940;PATROCINIO PAULISTA;SP;SUDESTE
1993;4202201;40310;40310;BENEDITO NOVO;SC;SUL
1993;5004500;25240;25240;ITAPORA;MS;CENTRO-OESTE
1993;1301101;23180;23180;CAREIRO;AM;NORTE
1993;5208807;231080;231080;GOIANIRA;GO;CENTRO-OESTE
1993;1703005;15000;15000;TOCANTINOPOLIS;TO;NORTE
1993;3500500;8800;8800;AGUAS DE LINDOIA;SP;SUDESTE
1993;3524604;25400;25400;JACUPIRANGA;SP;SUDESTE
1993;3537609;48800;48800;PERUIBE;SP;SUDESTE
1993;3546705;5710;5710;SANTA GERTRUDES;SP;SUDESTE
1993;3554503;20000;20000;TIETE;SP;SUDESTE
1993;4310101;68300;68300;IGREJINHA;RS;SUL
1993;4318803;36130;36130;SAO LOURENCO DO SUL;RS;SUL
1993;4319109;140055;140055;SAO MARTINHO;RS;SUL
1993;5219205;22050;22050;SANTA CRUZ DE GOIAS;GO;CENTRO-OESTE
1993;1100114;2264434;2264434;JARU;RO;NORTE
1993;3107400;276110;276110;BOM DESPACHO;MG;SUDESTE
1993;3200604;426925;426925;ARACRUZ;ES;SUDESTE
1993;3500705;200;200;AGUDOS;SP;SUDESTE
1993;4314417;1101110;1101110;CAPAO DO LEAO;RS;SUL
1993;5005205;23680;23680;LADARIO;MS;CENTRO-OESTE
1993;3138402;1810005;1810005;LEOPOLDINA;MG;SUDESTE
1993;3501000;17900;17900;ALTINOPOLIS;SP;SUDESTE
1993;3514307;39420;39420;DOURADO;SP;SUDESTE
1993;3529703;23520;23520;MIGUELOPOLIS;SP;SUDESTE
1993;3506908;85350;85350;BOFETE;SP;SUDESTE
1993;3507300;48130;48130;BORACEIA;SP;SUDESTE
1993;3507700;12000;12000;BRAUNA;SP;SUDESTE
1993;3517608;4180;4180;GUAPIARA;SP;SUDESTE
1993;3522903;16370;16370;ITAPUI;SP;SUDESTE
1993;3555909;47770;47770;URU;SP;SUDESTE
1993;3108104;73070;73070;BONFIM;MG;SUDESTE
1993;3535002;27440;27440;PALESTINA;SP;SUDESTE
1993;4215702;233040;233040;SANTO AMARO DA IMPERATRIZ;SC;SUL
1993;4216903;22600;22600;SAO LOURENCO DO OESTE;SC;SUL
1993;4209400;4000;4000;LAGUNA;SC;SUL
1993;5004705;40000;40000;IVINHEMA;MS;CENTRO-OESTE
1993;4105400;50000;50000;CHOPINZINHO;PR;SUL
1993;4128400;2000;2000;URAI;PR;SUL
1993;4211812;13540;13540;OTACILIO COSTA;SC;SUL
1993;2612607;23350;23350;SANTA MARIA DA BOA VISTA;PE;NORDESTE
1993;2907305;2328000;2328000;CASTRO ALVES;BA;NORDESTE
1993;2207702;331360;331360;PARNAIBA;PI;NORDESTE
1993;2408107;81610;81610;*;RN;NORDESTE
1993;2512505;25000;25000;QUEIMADAS;PB;NORDESTE
1993;2701006;9730;9730;BOCA DA MATA;AL;NORDESTE
1993;1100106;73430;73430;GUAJARA-MIRIM;RO;NORTE
1993;3550001;22400;22400;SAO LUIS DO PARAITINGA;SP;SUDESTE
1993;5209102;366990;366990;GOIATUBA;GO;CENTRO-OESTE
1993;2304104;488720;488720;CRATEUS;CE;NORDESTE
1993;2601702;64000;64000;BELO JARDIM;PE;NORDESTE
1993;3150704;304300;304300;PIRAJUBA;MG;SUDESTE
1993;3167208;11720;11720;SETE LAGOAS;MG;SUDESTE
1993;3519309;4155;4155;IBATE;SP;SUDESTE
1993;4117603;51030;51030;PALMAS;PR;SUL
1993;2901005;151780;151780;AMARGOSA;BA;NORDESTE
1993;2926300;47180;47180;RIACHAO DO JACUIPE;BA;NORDESTE
1993;1502409;77350;77350;CASTANHAL;PA;NORTE
1993;3202801;43360;43360;ITAPEMIRIM;ES;SUDESTE
1993;3109305;22310;22310;BURITIS;MG;SUDESTE
1993;3145000;15800;15800;NOVA PONTE;MG;SUDESTE
1993;3168603;7600;7600;TEOFILO OTONI;MG;SUDESTE
1993;3202500;39670;39670;IBIRACU;ES;SUDESTE
1993;3202658;147370;147370;IBATIBA;ES;SUDESTE
1993;5002990;100390;100390;CHAPADAO DO SUL;MS;CENTRO-OESTE
1993;5216001;69650;69650;PANAMA;GO;CENTRO-OESTE
1993;3104800;27030;27030;AUGUSTO DE LIMA;MG;SUDESTE
1993;5211409;55935;55935;ITAUCU;GO;CENTRO-OESTE
1993;1702157;18700;18700;PARAISO DO TOCANTINS;TO;NORTE
1993;3520307;2800;2800;IGUAPE;SP;SUDESTE
1993;3527301;16120;16120;LOUVEIRA;SP;SUDESTE
1993;3531309;25170;25170;MONTE ALTO;SP;SUDESTE
1993;4215800;51690;51690;SAO BENTO DO SUL;SC;SUL
1993;3128903;11575;11575;GUIMARANIA;MG;SUDESTE
1993;3526003;83960;83960;JUNQUEIROPOLIS;SP;SUDESTE
1993;3516601;43740;43740;GALIA;SP;SUDESTE
1993;3539407;74570;74570;PIRATININGA;SP;SUDESTE
1993;5221803;85745;85745;URUTAI;GO;CENTRO-OESTE
1993;3503100;12920;12920;ARANDU;SP;SUDESTE
1993;3512606;3310;3310;CORONEL MACEDO;SP;SUDESTE
1993;3516903;83720;83720;GENERAL SALGADO;SP;SUDESTE
1993;3556301;223520;223520;VALPARAISO;SP;SUDESTE
1993;5203600;73850;73850;BRAZABRANTES;GO;CENTRO-OESTE
1993;3519007;23000;23000;HERCULANDIA;SP;SUDESTE
1993;5106605;350980;350980;PONTES E LACERDA;MT;CENTRO-OESTE
1993;3532500;25000;25000;NEVES PAULISTA;SP;SUDESTE
1993;3534804;20000;20000;OURO VERDE;SP;SUDESTE
1993;3553000;73050;73050;TAGUAI;SP;SUDESTE
1993;5008000;24000;24000;TERENOS;MS;CENTRO-OESTE
1993;5106354;74390;74390;PARANATINGA;MT;CENTRO-OESTE
1993;1100157;55810;55810;OURO PRETO DO OESTE;RO;NORTE
1993;3523209;14600;14600;ITARARE;SP;SUDESTE
1993;3528804;2600;2600;MARACAI;SP;SUDESTE
1993;3541304;47300;47300;PRESIDENTE EPITACIO;SP;SUDESTE
1993;4108108;2140;2140;FLORIDA;PR;SUL
1993;4117000;20000;20000;NOVA FATIMA;PR;SUL
1993;4123204;5740;5740;SANTA CECILIA DO PAVAO;PR;SUL
1993;4321901;12500;12500;TRES PASSOS;RS;SUL
1993;2413400;1426175;1426175;SERRA NEGRA DO NORTE;RN;NORDESTE
1993;2111906;190;190;*;MA;NORDESTE
1993;2400103;49650;49650;ACARI;RN;NORDESTE
1993;2408101;631790;631790;*;RN;NORDESTE
1993;2408503;169940;169940;OURO BRANCO;RN;NORDESTE
1993;2516101;366670;366670;SOLEDADE;PB;NORDESTE
1993;2700705;22850;22850;*;AL;NORDESTE
1993;2103702;24640;24640;CURURUPU;MA;NORDESTE
1993;2504308;271700;271700;CATOLE DO ROCHA;PB;NORDESTE
1993;2108607;25100;25100;PINHEIRO;MA;NORDESTE
1993;2407108;121420;121420;MACAIBA;RN;NORDESTE
1993;2405806;13100;13100;JOAO CAMARA;RN;NORDESTE
1993;2506807;126150;126150;INGA;PB;NORDESTE
1993;2903806;1608980;1608980;BOA VISTA DO TUPIM;BA;NORDESTE
1993;4312708;225210;225210;NONOAI;RS;SUL
1993;5218608;1299486;1299486;RIALMA;GO;CENTRO-OESTE
1993;4318200;39900;39900;SAO FRANCISCO DE PAULA;RS;SUL
1993;3129705;123370;123370;IBIRACI;MG;SUDESTE
1993;3511707;87690;87690;CHARQUEADA;SP;SUDESTE
1993;3525201;22960;22960;JARINU;SP;SUDESTE
1993;2916304;303620;303620;ITAPEBI;BA;NORDESTE
1993;2910306;157350;157350;ELISIO MEDRADO;BA;NORDESTE
1993;2917700;47170;47170;JAGUARARI;BA;NORDESTE
1993;2927900;25000;25000;SANTA INES;BA;NORDESTE
1993;2929406;62510;62510;SAO MIGUEL DAS MATAS;BA;NORDESTE
1993;2933608;1000;1000;XIQUE-XIQUE;BA;NORDESTE
1993;1502905;54470;54470;CURUCA;PA;NORTE
1993;1507974;82980;82980;TAILANDIA;PA;NORTE
1993;4203909;1212600;1212600;CAPINZAL;SC;SUL
1993;5205409;129860;129860;CERES;GO;CENTRO-OESTE
1993;5210208;66750;66750;IPORA;GO;CENTRO-OESTE
1993;1100130;46150;46150;MACHADINHO D'OESTE;RO;NORTE
1993;3527204;4000;4000;LORENA;SP;SUDESTE
1993;3543200;3000;3000;RIBEIRAO DO SUL;SP;SUDESTE
1993;3551008;4000;4000;SAO VICENTE;SP;SUDESTE
1993;4200705;15560;15560;ALFREDO WAGNER;SC;SUL
1993;4309502;80310;80310;GUARANI DAS MISSOES;RS;SUL
1993;4311000;4400;4400;JAGUARAO;RS;SUL
1993;4321502;200;200;TORRES;RS;SUL
1993;5215706;44510;44510;PALMEIRAS DE GOIAS;GO;CENTRO-OESTE
1993;5219752;26100;26100;SANTO ANTONIO DO DESCOBERTO;GO;CENTRO-OESTE
1993;4113004;217720;217720;JUSSARA;PR;SUL
1993;3201503;39130;39130;COLATINA;ES;SUDESTE
1993;3507904;55960;55960;BROTAS;SP;SUDESTE
1993;4213203;1149480;1149480;POMERODE;SC;SUL
1993;2700000;71330;71330;*;AL;NORDESTE
1993;3158802;52785;52785;SANTANA DO JACARE;MG;SUDESTE
1993;2109107;977990;977990;PRESIDENTE DUTRA;MA;NORDESTE
1993;3120902;60990;60990;CURVELO;MG;SUDESTE
1993;3135802;12320;12320;JEQUITINHONHA;MG;SUDESTE
1993;3156001;20225;20225;RIO VERMELHO;MG;SUDESTE
1993;3168506;21700;21700;TEIXEIRAS;MG;SUDESTE
1993;3503704;5880;5880;ARIRANHA;SP;SUDESTE
1993;3508307;32600;32600;CABRALIA PAULISTA;SP;SUDESTE
1993;3518906;34400;34400;GUZOLANDIA;SP;SUDESTE
1993;3535703;180940;180940;PARAISO;SP;SUDESTE
1993;4113306;171110;171110;LARANJEIRAS DO SUL;PR;SUL
1993;5002605;52500;52500;CAMAPUA;MS;CENTRO-OESTE
1993;5211905;100890;100890;JATAI;GO;CENTRO-OESTE
1993;3144100;25520;25520;MUZAMBINHO;MG;SUDESTE
1993;3523004;734660;734660;ITAPURA;SP;SUDESTE
1993;3129209;23040;23040;HELIODORA;MG;SUDESTE
1993;3151204;14035;14035;PIRAPORA;MG;SUDESTE
1993;5102570;510250;510250;CAMPO NOVO DO PARECIS;MT;CENTRO-OESTE
1993;3531600;24610;24610;MONTE CASTELO;SP;SUDESTE
1993;5100305;29550;29550;ALTO ARAGUAIA;MT;CENTRO-OESTE
1993;4103300;200;200;BORRAZOPOLIS;PR;SUL
1993;3547701;4400;4400;SANTO ANASTACIO;SP;SUDESTE
1993;4107900;20000;20000;FLORESTA;PR;SUL
1993;4125703;27900;27900;SAO MIGUEL DO IGUACU;PR;SUL
1993;4126408;1850;1850;SERTANEJA;PR;SUL
1993;4202007;42300;42300;BALNEARIO CAMBORIU;SC;SUL
1993;4213602;75090;75090;PORTO UNIAO;SC;SUL
1993;5002800;14500;14500;CARACOL;MS;CENTRO-OESTE
1993;5004306;3000;3000;IGUATEMI;MS;CENTRO-OESTE
1993;2808306;111240;111240;*;SE;NORDESTE
1993;2407400;111790;111790;MARTINS;RN;NORDESTE
1993;2411202;277650;277650;SANTA CRUZ;RN;NORDESTE
1993;2407205;600;600;MACAU;RN;NORDESTE
1993;1502700;85810;85810;CONCEICAO DO ARAGUAIA;PA;NORTE
1993;2203901;718880;718880;FLORIANO;PI;NORDESTE
1993;2313715;2670;2670;UMIRIM;CE;NORDESTE
1993;2708302;591580;591580;SAO JOSE DA LAJE;AL;NORDESTE
1993;1506803;25830;25830;SANTAREM;PA;NORTE
1993;3302806;24540;24540;MENDES;RJ;SUDESTE
1993;2424703;400;400;*;RN;NORDESTE
1993;2706300;33480;33480;PALMEIRA DOS INDIOS;AL;NORDESTE
1993;2918803;100760;100760;LAJE;BA;NORDESTE
1993;3512207;33800;33800;CONCHAL;SP;SUDESTE
1993;5104807;436910;436910;JACIARA;MT;CENTRO-OESTE
1993;5206308;259750;259750;CRISTIANOPOLIS;GO;CENTRO-OESTE
1993;5207606;116840;116840;FAZENDA NOVA;GO;CENTRO-OESTE
1993;2109905;237420;237420;SANTA INES;MA;NORDESTE
1993;2613905;1560980;1560980;SERRA TALHADA;PE;NORDESTE
1993;2709309;25490;25490;UNIAO DOS PALMARES;AL;NORDESTE
1993;2916606;25890;25890;ITAPITANGA;BA;NORDESTE
1993;1100025;307660;307660;ARIQUEMES;RO;NORTE
1993;1700103;76200;76200;ALMAS;TO;NORTE
1993;3112608;6800;6800;CAPINOPOLIS;MG;SUDESTE
1993;5105404;114590;114590;MARCELANDIA;MT;CENTRO-OESTE
1993;5203805;200;200;BRITANIA;GO;CENTRO-OESTE
1993;5208505;152180;152180;GOIANDIRA;GO;CENTRO-OESTE
1993;1100408;128850;128850;PRESIDENTE MEDICI;RO;NORTE
1993;1200437;285000;285000;SANTA ROSA DO PURUS;AC;NORTE
1993;3138607;57320;57320;LIMA DUARTE;MG;SUDESTE
1993;3154807;12870;12870;RIO ACIMA;MG;SUDESTE
1993;4203607;24380;24380;CAMPOS NOVOS;SC;SUL
1993;4300807;2000;2000;ANTONIO PRADO;RS;SUL
1993;4309405;35370;35370;GUAPORE;RS;SUL
1993;5204208;6300;6300;CACHOEIRA DE GOIAS;GO;CENTRO-OESTE
1993;5204801;75000;75000;CAMPO ALEGRE DE GOIAS;GO;CENTRO-OESTE
1993;5210402;121070;121070;ITABERAI;GO;CENTRO-OESTE
1993;5210569;51690;51690;ITAGUARI;GO;CENTRO-OESTE
1993;5216800;80000;80000;PETROLINA DE GOIAS;GO;CENTRO-OESTE
1993;4108507;671230;671230;GENERAL CARNEIRO;PR;SUL
1993;3128709;10665;10665;GUAXUPE;MG;SUDESTE
1993;3152006;16980;16980;POMPEU;MG;SUDESTE
1993;3534706;4900;4900;*;SP;SUDESTE
1993;4109600;900;900;GUARATUBA;PR;SUL
1993;3105105;68895;68895;BAMBUI;MG;SUDESTE
1993;3134806;21140;21140;JACUI;MG;SUDESTE
1993;3504204;24450;24450;AURIFLAMA;SP;SUDESTE
1993;4312457;15200;15200;MORRO REDONDO;RS;SUL
1993;5002150;325110;325110;BODOQUENA;MS;CENTRO-OESTE
1993;5204305;23500;23500;CACU;GO;CENTRO-OESTE
1993;2705702;258320;258320;OLHO D'AGUA DAS FLORES;AL;NORDESTE
1993;2203103;26620;26620;CRISTINO CASTRO;PI;NORDESTE
1993;2400200;30850;30850;ACU;RN;NORDESTE
1993;3108600;12155;12155;BRASILIA DE MINAS;MG;SUDESTE
1993;2308509;839060;839060;MOMBACA;CE;NORDESTE
1993;3112802;50660;50660;CAPITOLIO;MG;SUDESTE
1993;3300609;79450;79450;BOM JESUS DO ITABAPOANA;RJ;SUDESTE
1993;3512100;19340;19340;COLOMBIA;SP;SUDESTE
1993;4308905;23800;23800;GETULIO VARGAS;RS;SUL
1993;4313208;107270;107270;NOVA PETROPOLIS;RS;SUL
1993;2904306;1813265;1813265;BREJOES;BA;NORDESTE
1993;2922509;24730;24730;NAZARE;BA;NORDESTE
1993;2600501;25010;25010;AGUAS BELAS;PE;NORDESTE
1993;2610000;30300;30300;PALMARES;PE;NORDESTE
1993;2608200;659100;659100;JOAQUIM NABUCO;PE;NORDESTE
1993;2704005;73950;73950;JUNQUEIRO;AL;NORDESTE
1993;1600907;334690;334690;SANTANA;AP;NORTE
1993;2508907;665860;665860;MAMANGUAPE;PB;NORDESTE
1993;5219108;9070;9070;SANTA BARBARA DE GOIAS;GO;CENTRO-OESTE
1993;4306406;48780;48780;DOIS IRMAOS;RS;SUL
1993;3532704;73350;73350;NIPOA;SP;SUDESTE
1993;5213100;190445;190445;MINEIROS;GO;CENTRO-OESTE
1993;3204901;40300;40300;SAO MATEUS;ES;SUDESTE
1993;3516300;4000;4000;FRANCISCO MORATO;SP;SUDESTE
1993;3523500;15500;15500;ITATINGA;SP;SUDESTE
1993;3532909;18000;18000;NOVA EUROPA;SP;SUDESTE
1993;4117700;800;800;PALMEIRA;PR;SUL
1993;4122305;2000;2000;RIO NEGRO;PR;SUL
1993;4128508;233010;233010;WENCESLAU BRAZ;PR;SUL
1993;3305406;300100;300100;SAPUCAIA;RJ;SUDESTE
1993;2917303;74440;74440;*;BA;NORDESTE
1993;3146103;24800;24800;OURO PRETO;MG;SUDESTE
1993;4106601;154040;154040;CRUZEIRO DO OESTE;PR;SUL
1993;3540200;44760;44760;PONTAL;SP;SUDESTE
1993;3146707;24450;24450;PALMA;MG;SUDESTE
1993;5210801;26340;26340;ITAJA;GO;CENTRO-OESTE
1993;4314700;129310;129310;PLANALTO;RS;SUL
1993;5214106;22480;22480;MUTUNOPOLIS;GO;CENTRO-OESTE
1993;2803208;12300;12300;ITAPORANGA D'AJUDA;SE;NORDESTE
1993;2908301;196763;196763;CONCEICAO DO ALMEIDA;BA;NORDESTE
1993;2109603;103540;103540;ROSARIO;MA;NORDESTE
1993;2206706;26580;26580;NAZARE DO PIAUI;PI;NORDESTE
1993;2604101;99870;99870;*;PE;NORDESTE
1993;2102609;74450;74450;CANDIDO MENDES;MA;NORDESTE
1993;2103605;1421230;1421230;COROATA;MA;NORDESTE
1993;1200607;864519;864519;TARAUACA;AC;NORTE
1993;3127109;19000;19000;FRUTAL;MG;SUDESTE
1993;3512703;2000;2000;CORUMBATAI;SP;SUDESTE
1993;3114201;400;400;CARMO DO CAJURU;MG;SUDESTE
1993;3303209;800;800;NILOPOLIS;RJ;SUDESTE
1993;2807106;70980;70980;SIMAO DIAS;SE;NORDESTE
